TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
a_a002387,A03,a002387,23;3;4;,2022-09-17,2022-09-19,대중교통 등,,23;3;4;,3;4;23
a_a004719,A01,a004719,1;2;4;5;6;,2022-10-04,2022-10-06,대중교통 등,수도권 외 거주 39세 이하 커플,1;2;4;5;6;,2;6;22
a_a003573,A01,a003573,22;4;,2022-10-03,2022-10-05,자가용,,22;4;,3;4;23
a_a000956,A01,a000956,1;21;22;24;6;,2022-08-19,2022-08-22,대중교통 등,,1;21;22;24;6;,22;11;24
a_a002778,A01,a002778,1;21;3;5;6;,2022-10-01,2022-10-03,자가용,,1;21;3;5;6;,3;4;5
a_a008579,A03,a008579,22;26;,2022-10-22,2022-10-24,자가용,,22;26;,22;26;12
a_a003995,A03,a003995,12;2;22;3;,2022-10-12,2022-10-17,자가용,수도권 거주 39세 이하 3인 이상 친구,12;2;22;3;,2;3;22
a_a005679,A03,a005679,1;5;,2022-10-30,2022-10-31,,수도권 거주 40세 이상 자녀 동반,1;5;,1;5;4
a_a010143,A03,a010143,2;22;28;,2022-10-30,2022-10-31,자가용,,2;22;28;,2;22;28
a_a009700,A03,a009700,22;,2022-10-27,2022-10-28,자가용,,22;,22;24;26
a_a000940,A03,a000940,12;2;22;3;6;,2022-08-26,2022-08-29,자가용,수도권 외 거주 39세 이하 커플,12;2;22;3;6;,6;2;13
a_a005429,A01,a005429,3;,2022-10-02,2022-10-03,자가용,,3;,11;3;4
a_a018052,A03,a018052,6;,2022-11-12,2022-11-13,,,6;,6;21;9
a_a002076,A01,a002076,1;3;4;6;9;,2022-09-08,2022-09-09,대중교통 등,,1;3;4;6;9;,3;6;13
a_a005463,A01,a005463,1;,2022-10-01,2022-10-03,자가용,수도권 거주 39세 이하 커플,1;,1;4;23
a_a007005,A02,a007005,2;1;4;3;22;,2022-10-21,2022-10-22,대중교통 등,,2;1;4;3;22;,1;4;22
a_a003201,A03,a003201,2;,2022-10-02,2022-10-04,대중교통 등,수도권 거주 39세 이하 커플,2;,2;1;22
a_a015098,A03,a015098,1;4;6;9;7;22;26;24;28;27;28;21;12;5;,2022-10-30,2022-11-01,자가용,,1;4;6;9;7;22;26;24;28;27;28;21;12;5;,2;3;27
a_a000551,A03,a000551,1;22;24;7;8;,2022-08-26,2022-08-28,자가용,,1;22;24;7;8;,8;21;22
a_a000287,A01,a000287,1;13;2;,2022-08-20,2022-08-22,대중교통 등,,1;13;2;,2;22;27
a_a004341,A01,a004341,1;21;23;6;,2022-10-01,2022-10-03,대중교통 등,수도권 거주 39세 이하 커플,1;21;23;6;,23;21;1
a_a001603,A03,a001603,1;24;25;28;,2022-09-09,2022-09-10,자가용,수도권 거주 39세 이하 3인 이상 친구,1;24;25;28;,1;25;28
a_a018121,A03,a018121,21;22;24;,2022-11-12,2022-11-13,,,21;22;24;,1;24;27
a_a002564,A03,a002564,2;26;3;6;,2022-09-29,2022-10-01,자가용,,2;26;3;6;,3;2;23
a_a017693,A01,a017693,4;,2022-11-12,2022-11-13,,수도권 거주 39세 이하 커플,4;,1;4;22
a_a004643,A03,a004643,22;,2022-10-14,2022-10-16,자가용,,22;,22;1;8
a_a008094,A03,a008094,27;22;26;27;2;9;1;,2022-10-22,2022-10-23,자가용,,27;22;26;27;2;9;1;,28;27;10
a_a008099,A03,a008099,24;8;9;,2022-10-16,2022-10-17,자가용,,24;8;9;,9;24;8
a_a000508,A01,a000508,2;,2022-08-27,2022-08-30,대중교통 등,,2;,2;23;24
a_a002237,A01,a002237,1;22;23;4;,2022-09-17,2022-09-19,대중교통 등,,1;22;23;4;,23;22;1
a_a008372,A03,a008372,1;2;5;6;9;,2022-10-14,2022-10-18,대중교통 등,,1;2;5;6;9;,1;6;9
a_a017801,A03,a017801,4;7;,2022-11-12,2022-11-13,,수도권 거주 39세 이하 커플,4;7;,4;7;22
a_a018241,A03,a018241,1;22;,2022-11-09,2022-11-10,,,1;22;,1;22;11
a_a001902,A03,a001902,23;,2022-09-24,2022-09-26,자가용,,23;,23;5;1
a_a005626,A02,a005626,2;6;,2022-10-09,2022-10-10,,,2;6;,2;6;22
a_a015324,A03,a015324,1;2;4;5;9;,2022-10-29,2022-10-30,대중교통 등,,1;2;4;5;9;,4;1;7
a_a004100,A01,a004100,1;21;22;4;6;,2022-10-04,2022-10-07,대중교통 등,,1;21;22;4;6;,6;21;1
a_a004640,A03,a004640,1;2;3;4;9;,2022-10-27,2022-10-29,자가용,수도권 거주 40세 이상 커플,1;2;3;4;9;,1;3;12
a_a018016,A03,a018016,1;2;22;24;26;,2022-11-11,2022-11-12,,수도권 거주 40세 이상 부부,1;2;22;24;26;,2;26;1
a_a005127,A01,a005127,4;9;,2022-09-30,2022-10-01,,,4;9;,9;6;4
a_a002477,A03,a002477,1;2;3;6;,2022-09-18,2022-09-19,자가용,,1;2;3;6;,3;11;21
a_a000510,A02,a000510,1;2;24;,2022-08-19,2022-08-22,대중교통 등,수도권 외 거주 39세 이하 커플,1;2;24;,4;2;21
a_a018092,A01,a018092,2;22;26;24;1;,2022-11-11,2022-11-12,,수도권 거주 39세 이하 커플,2;22;26;24;1;,22;26;1
a_a007443,A03,a007443,1;26;22;27;,2022-10-12,2022-10-13,자가용,,1;26;22;27;,1;22;26
a_a002746,A03,a002746,1;22;8;,2022-09-24,2022-09-26,자가용,,1;22;8;,8;22;1
a_a001323,A03,a001323,1;22;4;5;,2022-08-29,2022-09-01,자가용,수도권 거주 39세 이하 3인 이상 친구,1;22;4;5;,5;1;22
a_a006986,A03,a006986,1;2;,2022-10-17,2022-10-18,대중교통 등,수도권 거주 39세 이하 3인 이상 친구,1;2;,2;1;6
a_a007051,A03,a007051,22;,2022-10-15,2022-10-16,대중교통 등,,22;,22;1;2
a_a008407,A01,a008407,1;22;2;4;,2022-10-28,2022-10-29,대중교통 등,,1;22;2;4;,2;22;4
a_a000936,A03,a000936,2;3;6;,2022-08-24,2022-08-25,자가용,,2;3;6;,6;2;3
a_a014955,A03,a014955,24;,2022-10-29,2022-10-31,대중교통 등,,24;,24;27;22
a_a006683,A03,a006683,2;,2022-10-11,2022-10-12,자가용,,2;,2;22;28
a_a010518,A03,a010518,26;5;1;,2022-10-29,2022-10-30,대중교통 등,,26;5;1;,1;26;21
a_a003147,A03,a003147,11;21;22;3;,2022-09-27,2022-09-28,자가용,,11;21;22;3;,11;3;4
a_a004091,A01,a004091,1;2;21;22;3;,2022-10-02,2022-10-06,자가용,,1;2;21;22;3;,2;3;1
d_d012476,A03,d012476,2;,2022-11-09,2022-11-10,,,2;,1;4;24
a_a003128,A03,a003128,1;12;2;21;27;,2022-10-01,2022-10-04,자가용,수도권 외 거주 39세 이하 3인 이상 친구,1;12;2;21;27;,4;9;6
a_a002670,A03,a002670,1;23;28;3;4;,2022-10-01,2022-10-03,자가용,,1;23;28;3;4;,8;1;5
a_a018069,A03,a018069,12;3;,2022-11-12,2022-11-13,,,12;3;,3;6;13
a_a006360,A01,a006360,1;22;27;3;6;,2022-10-15,2022-10-16,대중교통 등,,1;22;27;3;6;,1;6;27
a_a007375,A03,a007375,1;22;3;6;,2022-10-23,2022-10-24,,,1;22;3;6;,3;9;1
a_a005314,A03,a005314,2;23;6;,2022-10-02,2022-10-04,자가용,수도권 거주 39세 이하 자녀 동반,2;23;6;,2;23;1
a_a006630,A03,a006630,1;2;21;22;24;,2022-10-13,2022-10-14,자가용,,1;2;21;22;24;,2;9;1
a_a006524,A03,a006524,22;,2022-10-08,2022-10-09,대중교통 등,,22;,22;21;24
a_a001179,A03,a001179,2;28;3;8;,2022-08-26,2022-08-29,자가용,수도권 거주 40세 이상 자녀 동반,2;28;3;8;,8;3;2
a_a001156,A03,a001156,1;22;5;6;7;,2022-08-29,2022-09-01,자가용,,1;22;5;6;7;,27;24;26
a_a006940,A01,a006940,1;4;6;6;3;26;21;22;3;26;6;1;,2022-10-24,2022-10-25,대중교통 등,,1;4;6;6;3;26;21;22;3;26;6;1;,6;21;22
a_a018009,A03,a018009,2;27;4;6;7;,2022-11-11,2022-11-12,,,2;27;4;6;7;,4;2;6
a_a018181,A03,a018181,1;6;,2022-11-10,2022-11-11,,수도권 거주 39세 이하 커플,1;6;,2;4;1
a_a004599,A03,a004599,5;,2022-10-10,2022-10-11,자가용,수도권 거주 39세 이하 부부,5;,8;21;1
a_a005609,A03,a005609,2;22;,2022-10-14,2022-10-15,,,2;22;,2;22;24
a_a013988,A01,a013988,2;21;22;,2022-10-31,2022-11-01,자가용,,2;21;22;,21;22;1
a_a018211,A03,a018211,1;4;6;,2022-11-11,2022-11-12,,,1;4;6;,3;4;6
a_a008217,A01,a008217,1;23;,2022-10-14,2022-10-17,대중교통 등,,1;23;,23;1;6
a_a002927,A03,a002927,11;2;28;8;9;,2022-10-01,2022-10-04,자가용,수도권 거주 39세 이하 자녀 동반,11;2;28;8;9;,8;2;11
a_a001942,A01,a001942,1;11;23;3;4;,2022-09-15,2022-09-17,대중교통 등,,1;11;23;3;4;,3;4;11
a_a011603,A03,a011603,2;3;6;,2022-10-28,2022-10-30,자가용,,2;3;6;,2;3;6
a_a002681,A01,a002681,1;21;3;6;7;,2022-10-01,2022-10-04,대중교통 등,,1;21;3;6;7;,3;6;1
a_a007034,A03,a007034,21;27;22;,2022-10-16,2022-10-17,자가용,,21;27;22;,21;27;22
a_a001800,A01,a001800,22;3;5;,2022-09-09,2022-09-10,대중교통 등,,22;3;5;,3;11;28
a_a017920,A03,a017920,1;21;22;23;5;,2022-11-13,2022-11-14,,수도권 거주 39세 이하 커플,1;21;22;23;5;,21;22;1
a_a002642,A03,a002642,22;24;9;,2022-09-25,2022-09-26,자가용,수도권 거주 40세 이상 커플,22;24;9;,9;22;1
a_a017932,A01,a017932,3;4;,2022-11-12,2022-11-13,,,3;4;,3;4;21
a_a018063,A03,a018063,1;,2022-11-10,2022-11-11,,,1;,1;4;26
a_a018097,A01,a018097,6;,2022-11-12,2022-11-13,,수도권 거주 39세 이하 커플,6;,1;6;22
a_a006061,A01,a006061,3;1;12;22;6;26;,2022-10-08,2022-10-09,대중교통 등,,3;1;12;22;6;26;,3;12;11
a_a005144,A03,a005144,11;22;5;6;,2022-10-15,2022-10-16,,,11;22;5;6;,5;9;22
a_a007633,A03,a007633,1;,2022-10-17,2022-10-18,,수도권 거주 40세 이상 부부,1;,1;4;22
a_a004250,A01,a004250,22;23;26;,2022-10-01,2022-10-03,자가용,,22;23;26;,23;22;26
a_a001917,A03,a001917,2;22;27;5;6;,2022-09-09,2022-09-10,자가용,수도권 거주 39세 이하 자녀 동반,2;22;27;5;6;,6;3;11
a_a006901,A01,a006901,1;3;4;6;7;22;23;28;24;26;,2022-10-20,2022-10-21,자가용,,1;3;4;6;7;22;23;28;24;26;,7;4;1
b_b001670,A03,b001670,10;21;24;3;4;,2022-08-21,2022-08-24,자가용,,10;21;24;3;4;,4;26;24
a_a000081,A01,a000081,1;2;3;4;,2022-08-11,2022-08-16,대중교통 등,,3;,3;2;1
a_a017846,A01,a017846,1;4;,2022-11-12,2022-11-13,,,1;4;,4;1;21
a_a006544,A03,a006544,4;,2022-10-08,2022-10-09,,,4;,3;4;24
a_a001570,A03,a001570,25;,2022-08-28,2022-08-30,자가용,,25;,25;6;1
a_a009661,A01,a009661,1;10;23;4;7;,2022-10-24,2022-10-26,자가용,,1;10;23;4;7;,1;10;23
a_a011302,A03,a011302,1;2;22;,2022-10-23,2022-10-24,자가용,,1;2;22;,1;27;2
a_a017877,A03,a017877,1;4;22;24;,2022-11-11,2022-11-12,,,1;4;22;24;,10;21;24
a_a006534,A03,a006534,1;,2022-10-19,2022-10-20,,,1;,1;2;4
a_a007620,A03,a007620,22;26;,2022-10-29,2022-10-30,,,22;26;,22;9;6
a_a017697,A03,a017697,22;,2022-11-12,2022-11-13,,,22;,22;24;26
a_a007957,A01,a007957,1;22;3;4;,2022-10-16,2022-10-17,,,1;22;3;4;,4;7;22
a_a001635,A03,a001635,24;27;4;6;9;,2022-09-17,2022-09-19,대중교통 등,,24;27;4;6;9;,9;6;27
a_a002720,A01,a002720,1;22;27;4;5;,2022-09-22,2022-09-23,대중교통 등,수도권 거주 39세 이하 커플,1;22;27;4;5;,6;5;27
a_a014957,A03,a014957,22;26;6;,2022-11-05,2022-11-07,자가용,,22;26;6;,2;22;1
a_a003501,A03,a003501,1;2;9;,2022-10-22,2022-10-23,자가용,수도권 거주 39세 이하 자녀 동반,1;2;9;,24;2;22
a_a008467,A02,a008467,1;2;6;7;9;,2022-10-22,2022-10-24,자가용,수도권 거주 39세 이하 커플,1;2;6;7;9;,1;23;4
a_a006937,A03,a006937,1;4;6;,2022-10-19,2022-10-20,대중교통 등,,1;4;6;,21;1;4
a_a012512,A03,a012512,1;2;22;26;,2022-10-27,2022-10-29,대중교통 등,,1;2;22;26;,2;22;26
a_a006916,A02,a006916,1;2;9;,2022-10-10,2022-10-11,자가용,,1;2;9;,2;1;5
a_a007422,A03,a007422,4;22;,2022-10-15,2022-10-16,,수도권 거주 40세 이상 자녀 동반,4;22;,1;4;21
a_a006711,A03,a006711,21;27;3;,2022-10-15,2022-10-16,자가용,수도권 거주 40세 이상 나홀로,21;27;3;,3;6;21
a_a015229,A03,a015229,1;2;4;6;,2022-10-29,2022-10-31,대중교통 등,,1;2;4;6;,6;1;3
a_a007361,A03,a007361,1;,2022-10-10,2022-10-11,,,1;,1;4;9
a_a011106,A03,a011106,10;3;6;,2022-10-28,2022-10-30,자가용,,10;3;6;,3;6;10
a_a010257,A03,a010257,1;11;12;2;22;,2022-10-21,2022-10-22,대중교통 등,,1;11;12;2;22;,1;11;12
a_a007024,A03,a007024,22;4;5;,2022-10-22,2022-10-23,대중교통 등,,22;4;5;,4;22;24
a_a006007,A03,a006007,6;,2022-10-10,2022-10-11,,수도권 거주 40세 이상 나홀로,6;,6;11;21
a_a001701,A01,a001701,1;21;22;27;28;,2022-09-24,2022-09-26,대중교통 등,,1;21;22;27;28;,1;25;21
c_c005398,A03,c005398,10;1;21;22;26;1;10;22;,2022-10-03,2022-10-04,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,10;1;21;22;26;1;10;22;,10;21;1
a_a001625,A03,a001625,2;22;28;3;,2022-09-17,2022-09-19,자가용,수도권 거주 39세 이하 3인 이상 친구,2;22;28;3;,2;26;11
a_a002038,A01,a002038,1;4;6;,2022-09-08,2022-09-09,대중교통 등,,1;4;6;,1;4;6
a_a012104,A03,a012104,21;22;5;,2022-10-26,2022-10-27,자가용,수도권 거주 39세 이하 커플,21;22;5;,22;27;2
a_a007346,A01,a007346,1;4;6;,2022-10-12,2022-10-13,,,1;4;6;,6;4;1
a_a007096,A01,a007096,1;6;22;,2022-10-30,2022-10-31,대중교통 등,,1;6;22;,6;1;22
a_a017829,A01,a017829,1;,2022-11-11,2022-11-12,,수도권 거주 39세 이하 커플,1;,1;4;7
a_a007850,A03,a007850,24;2;,2022-10-29,2022-10-30,대중교통 등,,24;2;,6;11;22
a_a001245,A03,a001245,2;,2022-08-27,2022-08-28,자가용,,2;,2;12;4
a_a005113,A03,a005113,12;2;6;,2022-10-02,2022-10-03,자가용,수도권 거주 39세 이하 부부,12;2;6;,12;6;2
a_a008189,A03,a008189,21;22;26;27;28;,2022-10-23,2022-10-24,자가용,,21;22;26;27;28;,2;28;22
a_a005631,A03,a005631,12;2;,2022-10-09,2022-10-10,,수도권 거주 39세 이하 부부,12;2;,12;24;9
a_a004874,A03,a004874,13;22;3;,2022-10-05,2022-10-06,대중교통 등,,13;22;3;,22;27;26
a_a015233,A01,a015233,1;22;24;26;9;,2022-10-29,2022-10-31,대중교통 등,,1;22;24;26;9;,22;3;4
a_a006436,A01,a006436,3;4;6;7;9;,2022-10-08,2022-10-09,대중교통 등,,3;4;6;7;9;,3;22;1
a_a000939,A03,a000939,1;10;2;22;,2022-08-31,2022-09-01,대중교통 등,수도권 거주 39세 이하 커플,1;10;2;22;,10;1;22
a_a002107,A01,a002107,1;22;3;,2022-09-23,2022-09-24,대중교통 등,수도권 외 거주 39세 이하 커플,1;22;3;,3;1;22
b_b004131,A03,b004131,22;27;28;3;4;,2022-09-29,2022-09-30,자가용,,22;27;28;3;4;,24;22;4
a_a018047,A01,a018047,21;26;,2022-11-12,2022-11-13,,,21;26;,1;6;21
a_a002336,A01,a002336,1;22;3;6;,2022-09-17,2022-09-18,대중교통 등,,1;22;3;6;,3;6;1
a_a001936,A03,a001936,12;3;6;,2022-09-29,2022-10-01,대중교통 등,수도권 거주 40세 이상 나홀로,12;3;6;,3;6;12
a_a018039,A03,a018039,1;2;5;6;7;11;22;24;26;,2022-11-12,2022-11-13,,수도권 거주 39세 이하 커플,1;2;5;6;7;11;22;24;26;,2;22;1
a_a005445,A03,a005445,1;22;5;,2022-10-09,2022-10-10,자가용,수도권 거주 39세 이하 3인 이상 친구,1;22;5;,5;22;21
a_a008020,A03,a008020,2;22;,2022-10-27,2022-10-28,,수도권 거주 39세 이하 커플,2;22;,3;6;22
a_a000962,A01,a000962,1;22;24;4;7;,2022-09-02,2022-09-05,대중교통 등,,1;22;24;4;7;,6;3;22
a_a007494,A03,a007494,21;,2022-10-15,2022-10-16,자가용,,21;,21;22;27
c_c011761,A03,c011761,22;24;26;28;5;,2022-11-08,2022-11-09,자가용,,22;24;26;28;5;,8;26;22
a_a002399,A01,a002399,23;3;4;,2022-09-23,2022-09-25,대중교통 등,수도권 거주 40세 이상 3인 이상 친구,23;3;4;,3;22;23
a_a003186,A01,a003186,1;2;22;26;6;,2022-09-24,2022-09-26,자가용,,1;2;22;26;6;,6;1;22
a_a001798,A03,a001798,11;2;23;6;,2022-09-11,2022-09-13,자가용,,11;2;23;6;,23;6;2
a_a003301,A03,a003301,1;2;3;4;5;,2022-10-09,2022-10-11,자가용,수도권 거주 39세 이하 3인 이상 친구,1;2;3;4;5;,1;23;6
a_a004598,A01,a004598,12;21;22;26;9;,2022-10-15,2022-10-16,자가용,,12;21;22;26;9;,9;2;28
a_a000166,A03,a000166,1;2;22;4;6;,2022-08-13,2022-08-15,대중교통 등,수도권 거주 39세 이하 커플,1;,4;6;22
b_b006455,A03,b006455,22;23;24;5;,2022-10-29,2022-10-30,,,22;23;24;5;,5;22;2
a_a004263,A03,a004263,1;11;2;21;27;,2022-10-01,2022-10-03,자가용,,1;11;2;21;27;,11;2;24
a_a006175,A03,a006175,1;28;,2022-10-03,2022-10-04,자가용,,1;28;,28;3;21
a_a017993,A03,a017993,21;24;26;,2022-11-12,2022-11-13,,,21;24;26;,1;26;24
a_a007617,A01,a007617,5;6;,2022-10-14,2022-10-15,,,5;6;,5;4;7
a_a004864,A03,a004864,11;2;22;3;9;,2022-10-01,2022-10-02,자가용,수도권 거주 39세 이하 커플,11;2;22;3;9;,2;21;22
a_a001875,A03,a001875,2;22;25;27;,2022-09-11,2022-09-13,자가용,수도권 거주 39세 이하 커플,2;22;25;27;,25;21;11
a_a017946,A03,a017946,2;22;,2022-11-12,2022-11-13,,수도권 거주 40세 이상 부부,2;22;,2;26;1
c_c006214,A01,c006214,2;4;,2022-10-14,2022-10-15,,,2;4;,4;2;27
a_a005913,A03,a005913,1;21;22;25;27;,2022-10-08,2022-10-09,자가용,수도권 거주 39세 이하 부부,1;21;22;25;27;,21;22;3
c_c000580,A03,c000580,1;21;22;24;26;,2022-09-12,2022-09-14,자가용,,1;21;22;24;26;,24;21;22
a_a006893,A03,a006893,2;8;,2022-10-29,2022-10-30,자가용,수도권 거주 39세 이하 자녀 동반,2;8;,2;9;11
a_a004745,A01,a004745,1;2;3;4;6;,2022-09-30,2022-10-01,대중교통 등,,1;2;3;4;6;,2;3;1
a_a002021,A03,a002021,1;11;12;3;5;,2022-09-26,2022-09-28,자가용,수도권 거주 39세 이하 커플,1;11;12;3;5;,3;11;12
a_a004332,A03,a004332,22;23;27;28;,2022-10-01,2022-10-02,,,22;23;27;28;,21;22;23
a_a001934,A02,a001934,1;2;3;4;5;,2022-09-10,2022-09-12,대중교통 등,,1;2;3;4;5;,5;2;4
b_b006019,A02,b006019,21;24;27;4;6;,2022-10-11,2022-10-12,,,21;24;27;4;6;,4;24;6
a_a002193,A03,a002193,1;12;2;28;4;,2022-09-09,2022-09-11,자가용,,1;12;2;28;4;,2;12;28
a_a000135,A03,a000135,24;27;28;5;6;,2022-08-18,2022-08-20,자가용,수도권 외 거주 39세 이하 3인 이상 친구,2;,5;22;10
a_a003362,A03,a003362,21;22;24;5;8;,2022-10-02,2022-10-04,자가용,수도권 거주 39세 이하 3인 이상 친구,21;22;24;5;8;,8;21;6
a_a006288,A03,a006288,1;3;,2022-10-22,2022-10-23,,,1;3;,28;1;22
a_a018100,A03,a018100,1;21;6;,2022-11-12,2022-11-13,,수도권 거주 39세 이하 부부,1;21;6;,1;6;21
a_a002844,A03,a002844,12;3;6;9;,2022-09-23,2022-09-26,자가용,,12;3;6;9;,9;3;6
a_a015175,A01,a015175,1;,2022-10-29,2022-10-31,대중교통 등,,1;,1;5;28
a_a003219,A01,a003219,1;21;22;23;6;,2022-10-01,2022-10-03,대중교통 등,,1;21;22;23;6;,6;23;1
a_a011866,A01,a011866,1;21;22;4;7;,2022-10-25,2022-10-27,대중교통 등,수도권 외 거주 39세 이하 커플,1;21;22;4;7;,22;21;26
a_a002204,A03,a002204,1;2;3;4;5;,2022-09-24,2022-09-26,대중교통 등,수도권 거주 39세 이하 커플,1;2;3;4;5;,9;22;24
c_c004037,A01,c004037,21;22;26;3;6;,2022-10-06,2022-10-07,,,21;22;26;3;6;,6;21;26
a_a015266,A03,a015266,1;2;21;22;,2022-10-29,2022-10-30,자가용,수도권 거주 39세 이하 커플,1;2;21;22;,2;21;22
a_a001354,A03,a001354,12;2;26;6;9;,2022-09-04,2022-09-05,자가용,,12;2;26;6;9;,26;6;2
a_a014727,A01,a014727,21;27;4;,2022-10-28,2022-10-31,대중교통 등,,21;27;4;,1;27;22
a_a000537,A01,a000537,1;22;24;4;6;,2022-09-03,2022-09-04,자가용,,1;22;24;4;6;,1;6;24
a_a002698,A01,a002698,22;4;6;,2022-09-24,2022-09-25,대중교통 등,,22;4;6;,4;6;22
a_a008046,A03,a008046,22;,2022-10-16,2022-10-17,,,22;,22;27;24
a_a005034,A03,a005034,12;22;3;4;6;,2022-10-02,2022-10-04,대중교통 등,,12;22;3;4;6;,3;21;6
a_a000084,A01,a000084,1;2;23;3;4;,2022-08-14,2022-08-17,대중교통 등,,1;,3;2;23
a_a002531,A03,a002531,21;22;,2022-09-24,2022-09-26,자가용,,21;22;,21;2;22
a_a003747,A03,a003747,21;22;24;6;9;,2022-10-01,2022-10-02,자가용,,21;22;24;6;9;,26;22;4
a_a005159,A03,a005159,2;21;22;,2022-10-31,2022-11-01,,,2;21;22;,2;24;22
a_a005039,A03,a005039,24;3;4;6;,2022-10-01,2022-10-02,자가용,수도권 거주 40세 이상 자녀 동반,24;3;4;6;,9;3;11
a_a002381,A03,a002381,2;22;,2022-09-18,2022-09-19,자가용,,2;22;,22;9;24
a_a000306,A03,a000306,10;11;2;6;9;,2022-08-16,2022-08-20,자가용,,10;11;2;6;9;,1;2;10
a_a005828,A03,a005828,1;2;24;,2022-10-08,2022-10-10,자가용,수도권 거주 39세 이하 3인 이상 친구,1;2;24;,2;1;24
a_a001785,A01,a001785,21;23;26;27;,2022-10-02,2022-10-04,대중교통 등,,21;23;26;27;,26;23;22
a_a002702,A03,a002702,22;,2022-09-25,2022-09-26,자가용,,22;,3;22;24
a_a007621,A01,a007621,1;22;26;6;,2022-10-22,2022-10-23,,,1;22;26;6;,1;22;26
a_a003657,A03,a003657,2;1;22;4;27;9;3;,2022-10-14,2022-10-17,자가용,,2;1;22;4;27;9;3;,5;2;22
a_a011510,A03,a011510,2;23;3;5;6;,2022-10-25,2022-10-26,대중교통 등,수도권 거주 39세 이하 자녀 동반,2;23;3;5;6;,22;6;1
a_a006041,A01,a006041,1;,2022-10-09,2022-10-10,,,1;,1;4;22
a_a017655,A01,a017655,1;2;22;,2022-11-12,2022-11-13,,수도권 외 거주 39세 이하 커플,1;2;22;,1;2;6
a_a002317,A03,a002317,11;22;4;,2022-09-18,2022-09-19,자가용,수도권 거주 40세 이상 커플,11;22;4;,5;11;26
a_a018012,A03,a018012,4;,2022-11-12,2022-11-13,,수도권 거주 40세 이상 커플,4;,2;12;4
a_a005419,A03,a005419,22;27;21;26;4;,2022-10-29,2022-10-30,자가용,,22;27;21;26;4;,27;2;21
a_a018010,A01,a018010,22;24;26;3;6;,2022-11-12,2022-11-13,,,22;24;26;3;6;,6;28;22
a_a002859,A01,a002859,1;5;6;7;9;,2022-09-24,2022-09-27,대중교통 등,,1;5;6;7;9;,6;7;9
a_a001475,A03,a001475,1;22;24;4;8;,2022-08-26,2022-08-29,자가용,,1;22;24;4;8;,1;3;4
a_a006202,A03,a006202,11;12;5;,2022-10-15,2022-10-16,자가용,,11;12;5;,5;11;12
a_a006051,A01,a006051,1;13;22;,2022-10-11,2022-10-12,대중교통 등,,1;13;22;,1;22;21
a_a002988,A01,a002988,1;22;23;,2022-09-25,2022-09-27,대중교통 등,수도권 거주 39세 이하 커플,1;22;23;,22;23;1
a_a006013,A03,a006013,1;2;,2022-10-09,2022-10-10,,수도권 거주 40세 이상 자녀 동반,1;2;,2;1;22
a_a007364,A03,a007364,22;26;,2022-10-16,2022-10-17,,,22;26;,22;24;26
a_a011479,A03,a011479,1;7;23;22;,2022-10-26,2022-10-28,대중교통 등,,1;7;23;22;,1;9;23
a_a007345,A03,a007345,3;,2022-10-16,2022-10-17,,,3;,3;24;22
a_a009651,A03,a009651,1;22;26;27;9;,2022-10-19,2022-10-20,대중교통 등,,1;22;26;27;9;,2;9;21
a_a002890,A03,a002890,1;2;23;4;,2022-09-25,2022-09-27,자가용,,1;2;23;4;,11;23;1
a_a007307,A01,a007307,21;28;9;,2022-10-15,2022-10-16,,,21;28;9;,9;21;28
a_a006651,A03,a006651,1;2;22;,2022-10-11,2022-10-12,대중교통 등,수도권 외 거주 39세 이하 커플,1;2;22;,2;1;22
a_a010240,A03,a010240,24;1;3;2;4;,2022-10-29,2022-10-30,자가용,,24;1;3;2;4;,24;27;28
a_a015383,A03,a015383,1;2;4;,2022-10-29,2022-10-30,자가용,수도권 거주 39세 이하 3인 이상 친구,1;2;4;,1;2;4
a_a011237,A03,a011237,1;4;5;7;9;,2022-10-25,2022-10-26,대중교통 등,수도권 거주 40세 이상 부부,1;4;5;7;9;,21;24;6
a_a005348,A03,a005348,1;2;3;5;6;,2022-10-01,2022-10-02,자가용,수도권 거주 39세 이하 자녀 동반,1;2;3;5;6;,3;11;22
a_a003066,A01,a003066,2;22;26;4;6;,2022-09-27,2022-09-28,대중교통 등,수도권 외 거주 39세 이하 커플,2;22;26;4;6;,22;26;2
a_a001801,A03,a001801,1;24;3;,2022-09-11,2022-09-12,대중교통 등,,1;24;3;,3;24;1
a_a007939,A01,a007939,1;,2022-10-29,2022-10-30,,,1;,1;4;21
a_a015136,A01,a015136,1;22;4;7;,2022-10-31,2022-11-01,대중교통 등,,1;22;4;7;,1;4;22
a_a001213,A02,a001213,11;4;5;6;,2022-08-27,2022-08-28,자가용,,11;4;5;6;,5;2;4
c_c003912,A03,c003912,13;,2022-10-02,2022-10-03,자가용,,13;,3;6;9
a_a002050,A03,a002050,2;22;5;,2022-09-24,2022-09-25,자가용,수도권 거주 39세 이하 자녀 동반,2;22;5;,2;5;22
a_a007182,A03,a007182,3;9;,2022-10-15,2022-10-16,자가용,,3;9;,3;9;11
