TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
a003179,45,여,20,6,2,1,4,12,,2,7,2,1,26,26500,11,11530,46,46130,5,4,2,3,6,5,5,7,전라북도,서울,나홀로 여행,2022-09-24~2022-09-25,1,5,7,0
a002316,29,남,30,4,1,1,1,9,,3,,3,2,50,50130,42,42150,11,11590,1,1,7,1,4,7,4,7,광주광역시,서울,나홀로 여행,2022-09-30~2022-10-01,1,2,4,0
a003807,11,여,50,6,1,2,3,11,,1,7,3,11,41,41830,42,42830,41,41650,2,2,4,5,2,4,2,4,서울특별시,경기,자녀 동반 여행,2022-10-02~2022-10-03,1,3,2,2
a017918,11,여,30,6,1,1,2,3,,5,8,3,3,50,50130,50,50110,26,26350,4,2,2,3,4,3,3,3,서울특별시,경기,나홀로 여행,2022-11-12~2022-11-12,1,2,7,0
a010475,29,여,30,6,1,1,1,3,,5,,2,4,50,50130,46,46880,42,42830,2,2,2,3,6,2,7,2,광주광역시,인천,2인 여행(가족 외),2022-10-21~2022-10-22,1,3,,1
a000700,11,남,30,6,1,1,3,3,,4,9,2,1,46,46130,42,42170,26,26710,4,1,2,5,1,5,6,3,서울특별시,경기,2인 여행(가족 외),2022-08-26~2022-08-28,2,3,7,1
a001152,11,남,20,5,1,1,3,,3,5,12,2,1,41,41820,42,42210,48,48840,3,2,2,3,7,5,6,6,서울특별시,경기,2인 여행(가족 외),2022-08-21~2022-08-22,3,7,1,1
a006561,41,남,40,7,1,2,4,3,,5,7,2,1,11,11440,42,42150,41,41460,6,3,4,2,3,4,2,2,경기도,서울,나홀로 여행,2022-10-26~2022-10-26,1,2,8,0
a014301,11,남,30,7,2,1,2,12,,4,11,3,6,42,42210,50,50130,50,50110,5,6,7,3,3,6,2,7,서울특별시,인천,나홀로 여행,2022-10-30~2022-10-30,2,7,1,1
a001340,42,여,20,6,1,1,1,4,,6,,2,3,11,11470,42,42130,42,42770,4,2,2,3,4,4,3,5,강원도,서울,나홀로 여행,2022-08-22~2022-08-23,2,1,3,1
a005992,11,여,30,6,1,1,4,3,,5,8,3,4,42,42110,50,50110,46,46130,3,3,4,3,3,5,5,3,서울특별시,경기,2인 여행(가족 외),2022-10-08~2022-10-08,3,2,1,1
a006633,41,남,30,6,1,1,3,3,,5,10,2,4,50,50130,11,11110,48,48310,4,4,2,4,4,1,2,2,경기도,서울,나홀로 여행,2022-10-08~2022-10-08,7,4,8,0
a005193,11,남,50,7,1,4,3,2,,6,6,2,1,41,41820,48,48240,45,45770,6,5,3,3,5,5,2,6,서울특별시,경기,3인 이상 여행(가족 외),2022-10-03~2022-10-03,3,4,7,2
a002895,31,여,20,6,1,1,3,2,,4,9,2,1,26,26350,48,48840,11,11680,5,1,1,2,4,1,7,7,울산광역시,서울,2인 여행(가족 외),2022-09-26~2022-09-28,1,3,5,1
a002797,29,남,30,6,1,1,1,4,,5,,2,1,50,50110,26,26350,11,11560,3,4,2,4,5,3,5,4,광주광역시,서울,2인 여행(가족 외),2022-09-21~2022-09-21,1,3,2,1
a014937,43,여,20,6,1,1,1,3,,4,,2,4,11,11680,41,41820,43,43110,2,1,2,7,6,4,6,3,충청북도,서울,나홀로 여행,2022-10-30~2022-10-30,1,2,7,0
c011907,28,남,30,7,1,2,3,3,,5,5,3,4,42,42150,26,26500,41,41130,2,2,4,3,2,4,6,4,인천광역시,경기,나홀로 여행,2022-11-06~2022-11-06,1,7,8,0
a000624,41,남,20,6,2,1,4,,2,1,6,3,3,42,42150,50,50110,47,47230,4,4,4,5,6,4,3,4,경기도,경기,3인 이상 여행(가족 외),2022-08-27~2022-08-27,2,1,3,3
a006844,11,여,20,6,1,1,1,3,,4,,4,4,11,11440,47,47210,42,42110,4,4,2,3,6,4,3,6,서울특별시,경기,2인 여행(가족 외),2022-10-15~2022-10-15,3,5,7,1
a000973,11,여,40,6,1,1,1,2,,7,,2,1,41,41280,42,42210,42,42150,2,6,3,2,2,2,2,6,서울특별시,인천,나홀로 여행,2022-08-19~2022-08-21,7,4,2,1
a004933,11,여,30,5,1,2,4,2,,5,8,3,5,42,42830,26,26350,50,50110,5,2,2,2,2,4,6,6,서울특별시,경기,자녀 동반 여행,2022-10-03~2022-10-03,1,3,7,3
a012300,41,여,20,6,1,1,3,2,,4,5,4,4,26,26350,42,42820,50,50130,2,4,1,3,5,1,7,6,경기도,서울,나홀로 여행,2022-10-30~2022-10-31,3,2,10,3
a005615,41,여,30,6,1,1,4,2,,5,12,3,5,41,41460,42,42150,26,26500,3,2,2,3,6,4,6,6,경기도,서울,2인 여행(가족 외),2022-10-22~2022-10-22,3,1,7,1
a002003,11,여,20,6,1,1,2,3,,3,6,2,1,50,50130,50,50110,47,47130,2,2,2,2,2,2,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-01~2022-10-01,1,3,10,1
a006813,41,여,30,6,1,2,3,3,,5,8,3,6,11,11710,41,41110,44,44210,4,3,3,4,3,3,3,5,경기도,서울,자녀 동반 여행,2022-10-23~2022-10-23,3,8,1,2
a002727,11,여,40,5,1,1,1,2,,8,,3,4,42,42150,44,44825,50,50130,1,2,1,1,7,1,6,7,서울특별시,경기,나홀로 여행,2022-09-24~2022-09-25,4,1,2,0
a000930,11,여,20,6,1,1,3,3,,3,11,2,1,42,42820,42,42830,42,42170,2,1,2,3,3,2,1,6,서울특별시,경기,나홀로 여행,2022-08-26~2022-08-27,2,1,4,0
a004682,41,남,50,6,1,1,4,3,,2,8,2,1,11,11110,26,26350,42,42150,4,2,2,5,4,4,3,6,경기도,서울,2인 여행(가족 외),2022-10-08~2022-10-08,3,1,2,1
a004863,28,여,20,4,1,1,2,13,,1,2,2,2,11,11440,11,11590,11,11110,7,7,6,7,4,5,3,7,인천광역시,서울,나홀로 여행,2022-10-05~2022-10-05,5,1,8,0
a008325,41,여,40,7,1,1,1,2,,2,,3,1,11,11305,26,26350,41,41450,4,3,6,4,3,3,1,3,서울특별시,경기,나홀로 여행,2022-10-29~2022-10-31,1,8,,0
a014380,26,여,50,6,1,2,4,4,,5,9,3,5,50,50130,47,47130,42,42210,2,2,4,2,3,4,4,5,부산광역시,서울,3인 이상 여행(가족 외),2022-10-30~2022-10-31,3,2,1,3
a007585,41,여,30,6,1,1,4,3,,5,5,2,3,50,50110,42,42150,42,42210,2,3,2,3,4,4,2,7,경기도,서울,3인 이상 여행(가족 외),2022-10-21~2022-10-21,5,8,3,6
a010131,11,남,20,6,2,1,3,12,,2,5,2,1,42,42150,50,50130,48,48220,5,2,2,3,6,6,2,7,서울특별시,경기,2인 여행(가족 외),2022-10-23~2022-10-23,3,1,2,1
a003920,26,남,20,6,2,1,4,12,,2,8,2,1,11,11170,11,11110,11,11710,7,1,4,6,4,4,2,5,부산광역시,서울,나홀로 여행,2022-10-14~2022-10-16,8,1,7,0
a001431,11,여,40,6,1,2,2,,1,1,5,4,6,26,26500,42,42820,50,50130,4,2,2,4,3,2,1,2,서울특별시,인천,나홀로 여행,2022-08-28~2022-08-28,1,7,8,0
a009660,11,여,50,6,1,2,3,13,,4,7,3,4,42,42210,41,41670,28,28710,1,1,2,5,2,2,2,6,서울특별시,인천,2인 여행(가족 외),2022-10-29~2022-10-29,6,2,1,1
a000428,41,남,30,6,1,2,4,3,,9,12,1,1,11,11680,41,41820,42,42110,6,7,6,3,6,6,7,4,경기도,서울,자녀 동반 여행,2022-09-02~2022-09-04,2,1,3,3
a004173,50,남,20,6,2,1,3,12,,1,5,3,4,50,50130,11,11110,26,26290,2,1,5,2,4,3,5,5,제주특별자치도,서울,2인 여행(가족 외),2022-10-21~2022-10-22,3,4,7,1
a017863,41,남,30,5,2,1,4,12,,3,6,3,5,46,46130,48,48220,42,42170,2,4,2,4,4,2,4,6,경기도,서울,2인 여행(가족 외),2022-11-13~2022-11-13,3,1,5,1
a007007,41,여,20,6,1,1,5,12,,1,7,2,1,28,28185,50,50130,42,42150,2,1,1,1,1,1,3,6,경기도,경기,2인 여행(가족 외),2022-10-30~2022-10-30,1,2,5,1
a000853,11,여,20,5,4,1,3,3,,12,12,2,1,41,41820,42,42110,41,41650,1,1,1,4,1,1,1,7,서울특별시,경기,2인 여행(가족 외),2022-08-27~2022-08-28,2,3,,1
a018189,11,남,20,6,2,1,1,4,,2,,3,3,50,50110,42,42150,26,26200,2,2,3,3,3,3,2,1,서울특별시,경기,나홀로 여행,2022-11-11~2022-11-11,1,2,4,0
a003694,41,여,40,6,1,2,3,2,,1,9,3,8,42,42210,41,41650,50,50110,1,1,2,2,4,6,2,4,경기도,서울,3인 이상 여행(가족 외),2022-10-02~2022-10-03,8,3,7,3
a000189,28,여,20,5,2,1,4,4,,3,9,3,2,42,42170,42,42150,47,47130,2,1,2,4,4,2,5,6,인천광역시,경기,부모 동반 여행,2022-08-17~2022-08-18,1,7,3,3
a012042,41,여,50,5,4,2,3,2,,2,6,1,1,50,50130,42,42230,26,26350,4,1,1,6,1,7,1,7,경기도,경기,2인 여행(가족 외),2022-10-31~2022-10-31,2,3,7,1
d007564,11,여,30,6,1,1,3,3,,5,9,3,5,50,50110,26,26350,30,30140,5,2,1,3,4,3,2,7,서울특별시,경기,나홀로 여행,2022-10-29~2022-10-29,1,5,7,0
a007058,28,여,20,6,1,1,4,13,,4,7,2,1,50,50110,42,42150,26,26350,7,1,4,1,1,6,4,7,인천광역시,서울,2인 여행(가족 외),2022-10-10~2022-10-10,3,1,5,1
a007670,41,여,30,6,1,2,3,3,,7,11,3,2,42,42820,41,41500,41,41460,2,4,4,2,2,2,3,5,경기도,서울,나홀로 여행,2022-10-22~2022-10-22,1,2,,1
a010966,47,여,40,6,1,2,4,3,,4,7,3,2,11,11470,47,47750,47,47130,4,1,5,2,6,6,1,7,경상북도,서울,자녀 동반 여행,2022-10-29~2022-10-31,2,3,7,3
a017892,41,여,30,5,1,1,1,3,,4,,2,3,11,11305,41,41150,28,28710,2,5,2,3,2,5,3,3,경기도,서울,나홀로 여행,2022-11-12~2022-11-12,10,2,6,0
a004029,45,여,20,4,1,1,4,5,,1,2,4,1,11,11200,50,50110,50,50130,4,2,3,5,5,5,5,4,전라북도,서울,나홀로 여행,2022-10-15~2022-10-16,1,,,0
a002984,11,여,20,6,1,1,4,3,,4,11,3,5,50,50110,42,42210,26,26350,2,1,4,2,1,4,7,5,서울특별시,경기,나홀로 여행,2022-09-24~2022-09-25,1,2,4,1
a000980,11,여,30,6,1,1,3,3,,5,7,1,1,50,50110,26,26350,42,42210,1,2,2,2,6,6,5,5,서울특별시,경기,2인 여행(가족 외),2022-08-24~2022-08-24,7,6,1,1
a017622,11,남,20,6,2,1,1,12,,3,,3,2,42,42150,11,11680,29,29110,6,6,2,1,4,3,1,7,서울특별시,경기,나홀로 여행,2022-11-10~2022-11-10,8,,,0
a000685,45,남,20,5,4,1,2,4,,4,5,3,4,50,50110,26,26350,45,45130,2,2,2,3,3,5,6,3,전라북도,경기,나홀로 여행,2022-08-28~2022-08-29,7,10,1,0
a004395,11,남,40,6,1,2,4,3,,4,7,2,1,41,41820,42,42110,27,27290,2,4,3,5,3,3,6,4,서울특별시,경기,자녀 동반 여행,2022-10-01~2022-10-02,2,3,,3
a002746,41,남,20,6,1,1,1,3,,9,,2,1,50,50110,42,42170,31,31170,5,1,3,6,4,4,4,4,경기도,경기,2인 여행(가족 외),2022-09-24~2022-09-25,2,7,1,1
a004277,43,여,20,6,1,1,1,3,,5,,3,6,50,50130,42,42210,26,26350,2,1,6,1,2,7,7,7,충청북도,서울,2인 여행(가족 외),2022-10-02~2022-10-02,1,3,7,1
a003061,11,여,20,6,1,1,1,3,,5,,3,4,41,41460,42,42150,28,28710,2,2,1,4,5,2,5,6,서울특별시,경기,2인 여행(가족 외),2022-10-01~2022-10-02,2,3,7,1
a002857,41,여,20,6,1,1,3,3,,5,7,1,1,41,41820,42,42150,42,42830,3,1,2,2,3,4,1,3,경기도,경기,나홀로 여행,2022-09-23~2022-09-24,2,1,,0
a003501,41,여,30,4,1,2,3,4,,3,6,2,1,42,42210,41,41460,42,42230,2,4,5,2,2,5,4,5,경기도,경기,자녀 동반 여행,2022-10-22~2022-10-22,1,2,3,2
a018061,30,남,20,6,2,1,1,12,,2,,3,4,11,11410,26,26350,50,50130,2,2,2,2,2,2,6,3,대전광역시,서울,나홀로 여행,2022-11-11~2022-11-11,2,1,7,0
a004271,41,여,20,6,2,1,4,12,,1,6,2,2,11,11680,41,41110,11,11710,5,4,4,3,3,5,6,4,경기도,서울,2인 여행(가족 외),2022-10-07~2022-10-07,2,3,9,1
a008053,11,남,40,6,1,2,3,3,,5,5,2,2,41,41290,11,11710,42,42210,2,2,1,4,6,6,2,6,서울특별시,경기,자녀 동반 여행,2022-10-22~2022-10-22,7,,,2
a000920,41,남,30,6,1,1,1,3,,5,,2,1,42,42190,45,45130,11,11650,1,1,4,4,4,2,4,1,경기도,서울,2인 여행(가족 외),2022-08-19~2022-08-20,3,2,6,1
a010043,43,남,20,6,1,1,1,13,,1,,2,1,43,43110,11,11440,27,27200,4,1,3,6,2,3,2,6,충청북도,서울,나홀로 여행,2022-10-29~2022-10-30,1,7,5,2
a010132,42,여,20,4,1,1,1,13,,4,,2,4,11,11620,42,42230,42,42830,7,1,1,7,4,4,4,4,강원도,서울,나홀로 여행,2022-10-22~2022-10-23,2,1,7,1
a006770,41,남,40,5,1,2,4,10,,7,9,2,2,42,42830,41,41460,44,44825,3,2,3,5,5,3,1,2,경기도,경기,자녀 동반 여행,2022-10-22~2022-10-22,3,1,8,3
a002271,41,남,20,6,1,1,1,7,,4,,3,10,11,11650,26,26710,30,30200,4,2,2,3,4,3,4,4,대구광역시,서울,나홀로 여행,2022-09-24~2022-09-26,1,2,7,0
c005679,30,남,20,6,1,1,3,3,,6,12,2,1,44,44150,41,41590,47,47130,6,7,5,4,2,5,6,4,대전광역시,충남,나홀로 여행,2022-10-09~2022-10-09,2,7,4,0
a006906,11,남,60,6,1,2,4,6,,1,7,2,1,42,42820,46,46150,41,41270,2,3,4,6,2,2,6,6,서울특별시,인천,나홀로 여행,2022-10-18~2022-10-18,6,1,,1
a001628,11,남,30,6,1,2,4,3,,5,6,2,1,42,42150,50,50110,45,45110,4,2,3,3,6,4,7,5,서울특별시,경기,3대 동반 여행(친척 포함),2022-09-24~2022-09-25,3,1,7,4
a014518,41,여,30,6,1,2,3,2,,6,12,3,6,50,50110,50,50130,42,42720,4,2,6,1,1,6,2,7,경기도,경기,3대 동반 여행(친척 포함),2022-10-30~2022-10-30,3,1,7,4
a006023,11,남,40,7,4,2,3,3,,6,9,2,2,42,42790,41,41830,50,50130,1,1,2,2,1,5,5,2,서울특별시,경기,자녀 동반 여행,2022-10-08~2022-10-08,2,3,10,2
a006534,11,남,20,6,1,1,1,2,,5,,3,2,11,11680,26,26350,42,42170,6,2,3,6,4,5,5,2,서울특별시,경기,나홀로 여행,2022-10-19~2022-10-19,2,1,6,0
b006189,44,여,40,5,1,2,4,3,,3,7,3,4,44,44825,46,46710,50,50110,7,7,1,6,1,1,5,7,충청남도,부산,자녀 동반 여행,2022-10-08~2022-10-08,2,3,4,3
a001854,11,여,20,6,1,1,3,3,,5,11,2,1,28,28110,41,41830,41,41820,2,2,4,3,2,1,4,3,서울특별시,경기,2인 여행(가족 외),2022-09-11~2022-09-12,3,1,2,1
a017518,11,여,40,6,1,2,6,3,,4,6,2,2,41,41800,42,42210,41,41270,2,3,3,4,3,2,3,2,서울특별시,경기,자녀 동반 여행,2022-11-11~2022-11-11,3,7,1,1
a005322,41,여,20,6,1,1,5,2,,4,12,3,3,42,42150,46,46130,26,26350,3,1,4,2,3,2,7,7,경기도,서울,2인 여행(가족 외),2022-10-22~2022-10-22,1,2,3,1
a001704,41,남,40,6,1,2,2,3,,5,6,2,1,11,11230,28,28110,44,44150,6,7,3,5,2,2,7,1,경기도,서울,나홀로 여행,2022-09-11~2022-09-11,4,8,1,0
a003100,48,여,30,6,5,2,2,2,,7,12,2,1,26,26710,50,50130,42,42130,1,3,2,3,2,4,5,4,경상남도,인천,2인 가족 여행,2022-09-30~2022-10-02,2,10,1,1
a004894,11,여,20,6,1,2,3,5,,1,4,2,2,41,41280,41,41480,48,48330,3,2,2,2,4,4,3,4,서울특별시,경기,자녀 동반 여행,2022-10-06~2022-10-06,3,7,1,2
a000444,44,남,20,6,2,1,4,,2,1,5,3,3,11,11440,26,26350,50,50110,3,1,5,6,2,5,5,6,충청남도,서울,2인 여행(가족 외),2022-09-03~2022-09-04,10,3,2,1
a001040,11,여,20,6,1,1,2,3,,5,12,2,1,50,50130,42,42150,26,26710,1,1,3,1,4,4,4,6,서울특별시,경기,2인 여행(가족 외),2022-09-03~2022-09-04,9,1,3,1
a007620,11,여,30,6,1,2,3,11,,1,8,3,4,50,50110,50,50130,42,42820,2,2,4,3,4,4,1,7,서울특별시,경기,자녀 동반 여행,2022-10-29~2022-10-29,1,3,2,2
a006350,41,여,30,6,1,1,1,3,,4,,2,1,42,42210,46,46130,50,50130,2,2,1,1,1,2,1,7,경기도,경기,나홀로 여행,2022-10-10~2022-10-10,1,4,2,1
a006472,41,남,30,6,1,1,1,2,,5,,3,1,41,41670,42,42210,42,42130,6,2,2,2,2,6,6,6,경기도,경기,2인 여행(가족 외),2022-10-10~2022-10-10,7,3,1,1
a006045,41,여,30,6,1,2,2,3,,4,7,2,1,42,42150,50,50130,47,47130,3,2,3,1,2,3,1,2,경기도,인천,2인 여행(가족 외),2022-10-23~2022-10-23,7,1,2,1
a006901,41,남,20,6,1,1,1,3,,5,,2,2,42,42150,50,50110,26,26350,2,6,6,5,3,6,3,3,경기도,서울,나홀로 여행,2022-10-20~2022-10-20,7,8,2,1
a004242,41,여,40,5,1,2,4,3,,2,8,2,1,42,42720,27,27260,26,26710,1,1,2,1,6,5,2,7,경기도,서울,자녀 동반 여행,2022-10-08~2022-10-08,7,3,8,2
a003124,41,여,20,5,1,1,2,2,,5,5,2,2,11,11710,11,11170,50,50110,6,5,3,3,5,5,5,5,경기도,경기,2인 여행(가족 외),2022-10-01~2022-10-03,10,1,3,1
a009706,11,여,20,5,1,1,3,4,,4,6,3,6,50,50110,28,28260,41,41170,5,2,6,7,6,6,5,1,서울특별시,경기,나홀로 여행,2022-10-20~2022-10-20,2,4,10,0
a005190,11,남,50,8,1,2,1,2,,11,,2,4,41,41360,41,41430,42,42210,1,1,4,5,1,2,3,6,서울특별시,경기,3인 이상 여행(가족 외),2022-10-03~2022-10-03,6,3,1,3
a017706,41,남,20,6,1,1,3,2,,4,6,3,6,26,26500,42,42210,50,50110,4,4,1,4,7,7,1,7,경기도,서울,2인 가족 여행,2022-11-12~2022-11-12,1,,,1
a006435,41,남,20,6,2,1,4,12,,1,5,2,1,26,26350,42,42830,50,50130,2,2,2,4,3,3,5,6,경기도,서울,나홀로 여행,2022-10-09~2022-10-09,2,8,6,1
a006260,41,여,30,6,1,2,2,3,,4,7,2,2,41,41590,41,41460,42,42150,4,2,3,5,3,5,2,5,경기도,경기,나홀로 여행,2022-10-15~2022-10-16,7,5,1,0
a005996,41,여,40,7,1,2,4,2,,4,12,3,3,42,42230,42,42210,50,50130,5,2,5,2,2,5,5,3,경기도,서울,자녀 동반 여행,2022-10-09~2022-10-09,3,,,1
a010337,11,여,60,4,1,2,2,11,,1,4,3,1,41,41830,41,41820,41,41130,1,7,6,4,2,5,4,1,서울특별시,경기,자녀 동반 여행,2022-10-21~2022-10-21,2,1,10,0
a014461,41,여,20,6,2,1,1,12,,3,,3,2,50,50130,11,11440,11,11200,6,2,4,6,3,2,7,5,경기도,서울,나홀로 여행,2022-10-28~2022-10-28,7,1,2,0
a001747,41,여,30,6,1,1,4,5,,3,8,1,1,11,11230,11,11320,41,41110,6,1,1,1,6,4,6,1,경기도,서울,2인 여행(가족 외),2022-09-17~2022-09-18,1,3,7,1
a003576,41,여,20,6,1,1,5,3,,4,9,2,1,42,42150,41,41360,11,11230,7,7,5,1,5,5,3,3,경기도,서울,나홀로 여행,2022-10-01~2022-10-01,7,5,2,0
a000287,50,여,30,5,1,2,2,3,,4,6,4,1,50,50110,11,11530,50,50130,4,2,5,5,3,5,6,3,제주특별자치도,서울,2인 가족 여행,2022-08-20~2022-08-21,9,3,1,1
a011301,26,남,30,7,1,2,4,2,,5,5,2,1,47,47130,43,43110,46,46230,2,1,2,3,3,5,5,6,부산광역시,서울,자녀 동반 여행,2022-10-27~2022-10-28,3,1,6,2
a003487,11,남,30,6,1,1,3,4,,2,4,2,1,26,26350,28,28710,45,45110,1,7,1,7,1,1,7,7,서울특별시,인천,나홀로 여행,2022-10-05~2022-10-05,2,1,4,0
a013998,41,여,20,6,2,1,4,12,,1,11,3,6,26,26350,50,50130,42,42150,5,2,2,2,2,5,3,4,경기도,서울,2인 여행(가족 외),2022-10-30~2022-10-30,3,2,1,1
a003441,11,여,30,7,1,2,4,2,,5,7,2,2,50,50110,41,41280,42,42830,3,1,1,4,7,2,7,7,서울특별시,경기,3대 동반 여행(친척 포함),2022-10-10~2022-10-11,1,7,5,5
a017984,11,여,50,6,1,2,4,3,,5,11,2,2,41,41670,46,46810,43,43800,7,6,7,5,4,6,5,4,서울특별시,경기,나홀로 여행,2022-11-11~2022-11-11,2,1,8,0
a006602,41,남,20,8,2,1,1,12,,2,,2,1,50,50110,50,50130,47,47110,3,2,5,3,2,2,6,2,경기도,경기,나홀로 여행,2022-10-30~2022-10-30,2,1,4,0
a001923,11,여,40,6,1,1,3,2,,4,6,2,5,50,50130,46,46130,26,26500,5,3,2,1,2,5,6,7,서울특별시,경기,나홀로 여행,2022-09-20~2022-09-21,8,5,,0
a007984,30,남,30,7,1,1,1,2,,8,,1,2,11,11680,26,26500,50,50130,7,1,6,1,1,4,5,6,대전광역시,서울,나홀로 여행,2022-10-14~2022-10-14,1,2,7,0
a000958,11,남,40,6,1,2,3,3,,6,11,2,1,42,42210,50,50110,41,41820,3,1,2,3,3,5,2,4,서울특별시,인천,자녀 동반 여행,2022-08-27~2022-08-27,7,1,6,5
a002398,11,여,20,6,1,1,2,2,,4,8,3,4,50,50130,42,42210,48,48310,2,1,1,6,7,2,2,6,서울특별시,인천,2인 여행(가족 외),2022-09-17~2022-09-18,1,7,3,1
a008138,11,남,50,6,1,1,2,3,,4,4,3,5,44,44180,42,42210,48,48850,2,4,2,4,6,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-22~2022-10-22,3,6,1,1
a000636,41,남,40,6,1,2,4,3,,12,12,3,10,50,50130,42,42750,26,26350,1,4,1,3,4,2,4,5,경기도,경기,3대 동반 여행(친척 포함),2022-08-20~2022-08-21,3,2,1,8
a005170,11,남,60,6,1,2,2,3,,6,8,3,2,50,50130,26,26350,42,42210,2,2,2,2,2,5,3,3,서울특별시,경기,2인 가족 여행,2022-10-03~2022-10-03,3,1,2,1
a005234,11,남,30,5,2,2,3,9,,5,6,3,2,42,42210,41,41670,41,41130,4,2,1,2,2,7,6,2,서울특별시,경기,2인 여행(가족 외),2022-10-02~2022-10-02,3,2,1,1
a002167,41,여,50,6,1,4,3,4,,4,4,3,3,42,42150,50,50130,26,26710,1,1,2,4,2,2,1,2,경기도,서울,자녀 동반 여행,2022-09-11~2022-09-12,4,1,2,1
a005302,41,여,50,6,1,2,3,11,,4,12,3,4,50,50130,42,42210,11,11440,1,1,6,1,1,4,4,4,경기도,서울,2인 가족 여행,2022-10-23~2022-10-24,1,2,3,1
a004868,41,남,20,6,2,1,3,12,,2,8,3,2,26,26350,42,42210,42,42150,5,1,4,3,3,6,5,5,경기도,경기,2인 여행(가족 외),2022-10-08~2022-10-09,1,3,2,1
a001648,11,남,40,6,1,2,3,3,,6,10,2,1,50,50130,26,26350,42,42150,3,2,2,2,3,5,6,5,서울특별시,경기,2인 여행(가족 외),2022-09-20~2022-09-21,3,2,1,1
a013594,11,남,20,5,1,1,3,12,,1,6,4,1,28,28260,41,41280,11,11110,4,3,3,4,4,3,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-30~2022-10-30,3,7,10,1
a003731,47,여,30,6,1,2,2,2,,4,8,2,1,47,47130,47,47110,31,31710,1,1,1,4,1,1,1,4,경상북도,경기,나홀로 여행,2022-10-06~2022-10-07,2,1,10,0
c005060,43,여,40,7,5,1,2,2,,6,8,2,3,26,26350,30,30200,45,45800,2,4,2,4,2,3,4,3,충청북도,전남,부모 동반 여행,2022-10-17~2022-10-17,7,9,2,1
a003068,31,남,30,6,1,1,4,3,,5,5,3,5,50,50130,46,46150,42,42830,4,4,2,4,4,2,5,6,울산광역시,서울,나홀로 여행,2022-09-24~2022-09-25,1,,,0
a004007,48,여,20,6,1,1,3,2,,4,10,2,1,26,26710,47,47130,48,48310,1,1,1,1,1,1,6,6,경상남도,서울,나홀로 여행,2022-10-14~2022-10-16,1,8,2,0
a002472,28,여,30,5,4,2,3,3,,5,6,2,2,41,41480,28,28185,50,50130,4,3,2,2,3,4,3,6,인천광역시,서울,자녀 동반 여행,2022-09-18~2022-09-18,3,7,8,2
a001649,41,여,20,6,1,1,1,3,,4,,2,2,26,26530,47,47130,11,11170,3,7,2,3,1,2,1,6,경기도,서울,나홀로 여행,2022-09-24~2022-09-25,1,2,7,0
a006355,41,여,20,6,1,1,4,2,,4,7,2,1,41,41480,28,28710,50,50110,4,2,1,2,4,4,6,7,경기도,서울,3인 이상 여행(가족 외),2022-10-29~2022-10-29,3,7,5,3
a004031,41,남,20,6,1,1,2,2,,10,10,2,1,50,50110,42,42150,26,26500,2,2,2,4,2,3,5,5,경기도,경기,나홀로 여행,2022-09-28~2022-09-30,2,1,4,0
a003089,41,여,20,6,1,1,5,2,,4,12,2,2,50,50110,11,11440,42,42150,6,2,1,1,6,2,6,2,경기도,서울,2인 여행(가족 외),2022-09-27~2022-09-27,1,3,7,1
a007332,41,여,30,6,1,2,3,4,,1,3,2,1,41,41460,41,41110,41,41270,4,6,1,4,6,6,2,7,경기도,경기,2인 가족 여행,2022-10-13~2022-10-13,3,5,1,1
a006312,44,남,20,5,1,1,1,9,,4,,3,8,11,11140,42,42210,30,30230,7,2,1,6,6,2,1,5,충청남도,경기,나홀로 여행,2022-10-12~2022-10-12,1,7,2,0
a006287,41,남,40,6,1,2,4,2,,10,12,2,2,42,42760,42,42150,42,42830,2,2,3,5,6,6,6,6,경기도,경기,자녀 동반 여행,2022-10-09~2022-10-09,8,1,3,3
a007969,27,남,40,7,1,2,4,2,,9,12,2,2,42,42830,43,43800,11,11110,6,2,2,2,6,2,6,3,대구광역시,서울,자녀 동반 여행,2022-10-15~2022-10-15,8,3,1,3
a006202,41,여,20,5,1,1,4,5,,4,12,3,2,41,41820,41,41830,42,42150,5,4,2,3,5,5,4,7,경기도,경기,나홀로 여행,2022-10-15~2022-10-15,7,1,2,0
